"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-03","79","87","70"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-04","78","88","71"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-05","78","86","70"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-06","76","86","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-07","79","88","68"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-08","72","79","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-09","70","81","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-10","70","73","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-11","69","81","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-12","73","80","67"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-13","72","82","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-14","69","78","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-15","71","80","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-16","71","80","64"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-17","74","83","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-18","71","75","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-19","68","81","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-20","72","83","65"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-21","71","77","59"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-22","67","75","60"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-23","67","77","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-24","69","76","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-25","67","75","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-26","66","71","64"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-27","66","73","59"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-28","64","74","57"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-29","67","76","57"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-30","64","75","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-08-31","64","72","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-01","66","75","59"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-02","69","76","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-03","71","77","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-04","64","73","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-05","66","79","56"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-06","71","78","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-07","64","67","55"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-08","57","62","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-09","60","70","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-10","71","79","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-11","66","67","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-12","61","67","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-13","61","64","56"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-14","61","75","51"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-15","70","82","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-16","74","87","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-17","78","88","70"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-18","76","82","70"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-19","74","84","64"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-20","75","86","67"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-21","76","81","69"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-22","67","69","57"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-23","63","76","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-24","68","81","57"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-25","66","71","55"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-26","58","69","49"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-27","64","67","51"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-28","55","64","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-29","54","60","50"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-09-30","69","86","60"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-01","61","65","50"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-02","51","54","48"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-03","48","50","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-04","47","50","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-05","50","58","48"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-06","54","65","47"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-07","56","67","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-08","59","72","47"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-09","62","73","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-10","58","60","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-11","42","41","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-12","35","39","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-13","38","45","35"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-14","40","50","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-15","46","52","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-16","44","48","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-17","45","57","35"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-18","53","69","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-19","58","67","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-20","52","67","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-21","53","56","46"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-22","45","46","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-23","41","46","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-24","40","44","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-25","41","56","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-26","48","56","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-27","41","45","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-28","34","38","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-29","34","40","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-30","29","36","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-10-31","30","36","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-01","36","42","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-02","35","35","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-03","35","45","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-04","38","40","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-05","29","32","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-06","29","31","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-07","21","28","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-08","23","37","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-09","35","45","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-10","31","33","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-11","17","18","8"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-12","11","20","5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-13","22","28","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-14","26","32","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-15","33","39","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-16","37","46","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-17","38","39","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-18","33","37","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-19","37","43","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-20","41","45","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-21","39","44","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-22","24","30","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-23","32","45","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-24","38","45","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-25","41","45","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-26","37","38","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-27","31","32","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-28","26","28","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-29","30","33","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-11-30","33","34","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-01","31","32","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-02","20","27","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-03","27","38","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-04","33","39","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-05","29","37","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-06","26","32","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-07","27","42","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-08","36","41","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-09","27","34","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-10","2","8","-4"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-11","0","9","-5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-12","13","19","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-13","15","18","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-14","16","20","1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-15","4","17","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-16","19","27","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-17","22","26","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-18","5","15","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-19","17","29","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-20","27","39","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-21","26","44","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-22","37","42","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-23","31","39","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-24","35","37","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-25","32","33","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-26","31","33","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-27","27","29","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-28","29","35","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-29","36","42","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-30","32","34","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2019-12-31","22","24","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-01","20","36","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-02","34","37","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-03","33","36","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-04","26","30","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-05","31","38","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-06","28","36","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-07","28","32","5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-08","6","17","1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-09","23","36","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-10","22","24","8"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-11","8","16","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-12","14","20","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-13","20","28","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-14","28","32","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-15","19","24","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-16","-1","6","-9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-17","7","25","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-18","19","26","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-19","5","12","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-20","9","18","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-21","8","20","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-22","28","37","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-23","32","33","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-24","31","32","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-25","31","33","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-26","27","30","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-27","26","27","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-28","20","22","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-29","19","22","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-30","21","27","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-01-31","28","34","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-01","32","38","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-02","40","46","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-03","32","32","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-04","18","24","10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-05","18","30","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-06","22","32","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-07","25","30","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2020-02-08","11","20","-3"
